listingId,realtyNo,realtyId,advertiseOwnerName,mainCategoryName,categories,subCategoryName,mainCategoryId,categoryId,cityId,cityName,countyId,countyName,areaName,areaId,districtId,districtName,title,age,roomAndLivingRoom,sqm,floorName,floorId,bathRoom,livingRoom,room,floorCount,mapLatLon,detailUrl,breadcrumbs4Url,breadcrumbs3Url,imageUrl,images,imageCount,description,createdDate,updatedDate,startDate,endDate,realtyPrice,realtyPriceCurrencyCode,realtyPriceTl,realtyPriceCurrencyId,showPrice,firmUserId,firmUserFirstName,firmUserLastName,firmUserPhoto,firmId,firmLogo,firmUserFullName,productCount,featuringProduct,superRealty,firmSummaryPackageCategoryTypeId,buildStateId,buildStateName,furnished,sideName,fuelName,heatingName,heatingId,amount,currencycode,creditName,productIds
SAMPLE-005634,126927,10005633,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,38,Kayseri,1626,İlçe_1626,Bölge_426,"211,797,151",133409,Mahalle_133409,SATILIK OFIS,0.0,6+1,156.0,4. Kat,101205.0,0,0,6,,"40.1383,41.3322",https://example.com/sample-listing/005634,https://example.com/sample-location/05633,https://example.com/sample-location/05633,https://example.com/sample-image/005634.jpg,https://example.com/sample-image/005634.jpg,5,Detaylı bilgi için iletişime geçebilirsiniz.,2024-06-12T08:36:00.000Z,2024-08-04T08:36:00.000Z,2024-06-13T08:36:00.000Z,2024-08-22T08:36:00.000Z,5930000,TL,5930000,1,false,7789,Örnek Emlak 134,Yatırım,,2929,https://example.com/sample-logo/05633.png,Mert Koç,0.0,False,false,20522.0,101600.0,İkinci El,False,,,Yok,,0.0,,Uygun,
SAMPLE-005635,142875,10005634,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,90,Yalova,1763,İlçe_1763,Bölge_741,"761,354,213",108059,Mahalle_108059,SATILIK DÜKKAN & MAĞAZA,15.0,3+1,56.0,,101205.0,0,0,3,,"39.5895,43.161",https://example.com/sample-listing/005635,https://example.com/sample-location/05634,https://example.com/sample-location/05634,https://example.com/sample-image/005635.jpg,https://example.com/sample-image/005635.jpg,11,Detaylar için ilan sahibi ile iletişime geçiniz.,2024-08-05T03:27:00.000Z,2024-09-23T03:27:00.000Z,2024-08-12T03:27:00.000Z,2024-10-11T03:27:00.000Z,2020000,TL,2020000,1,false,2488,Örnek Emlak 135,Yatırım,,5085,https://example.com/sample-logo/05634.png,Ece Kurt,0.0,False,false,131107.0,101603.0,İkinci El,False,,Doğalgaz,Kombi,,0.0,,Uygun,
SAMPLE-005636,121473,10005635,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,6,Ankara,1462,İlçe_1462,Bölge_31,"324,217,154",124528,Mahalle_124528,SATILIK DÜKKAN & MAĞAZA,20.0,Stüdyo,139.0,7. Kat,101208.0,0,0,0,,"38.474,43.2837",https://example.com/sample-listing/005636,https://example.com/sample-location/05635,https://example.com/sample-location/05635,https://example.com/sample-image/005636.jpg,https://example.com/sample-image/005636.jpg,25,Merkezi konumda satılık ticari gayrimenkul.,2024-09-29T11:43:00.000Z,2024-11-01T11:43:00.000Z,2024-10-04T11:43:00.000Z,2024-12-08T11:43:00.000Z,6770000,TL,6770000,1,false,7742,Örnek Emlak 136,Emlak,sample/profile_05635.jpg,5318,https://example.com/sample-logo/05635.png,Can Polat,0.0,False,false,105514.0,101608.0,,False,,,Yerden Isıtma,101309.0,0.0,TL,Uygun,
SAMPLE-005637,10399,10005636,Emlakçıdan,İşyeri,İşyeri Satılık,Depo & Antrepo,1000020000,1000010000,35,İzmir,1469,İlçe_1469,Bölge_75,"136,689,372",156879,Mahalle_156879,SATILIK DEPO & ANTREPO,1.0,2+1,199.0,1. Kat,,0,0,2,,"41.5099,42.9365",https://example.com/sample-listing/005637,https://example.com/sample-location/05636,https://example.com/sample-location/05636,https://example.com/sample-image/005637.jpg,https://example.com/sample-image/005637.jpg,20,Ulaşımı kolay ve merkezi konumda.,2025-11-17T19:33:00.000Z,2025-12-27T19:33:00.000Z,2025-11-24T19:33:00.000Z,2026-01-25T19:33:00.000Z,8090000,TL,8090000,1,false,3227,Örnek Emlak 137,Property,,3394,https://example.com/sample-logo/05636.png,Deniz Aksoy,0.0,False,true,105483.0,,İkinci El,False,,Elektrik,Kombi,101311.0,0.0,TL,Uygun,
SAMPLE-005638,7447,10005637,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,31,Hatay,1189,İlçe_1189,Bölge_846,"344,167,644",68861,Mahalle_68861,SATILIK BÜRO,1.0,2+1,77.0,7. Kat,101208.0,0,0,2,2.0,"37.6622,31.759",https://example.com/sample-listing/005638,https://example.com/sample-location/05637,https://example.com/sample-location/05637,https://example.com/sample-image/005638.jpg,https://example.com/sample-image/005638.jpg,8,Detaylı bilgi için iletişime geçebilirsiniz.,2024-05-30T08:15:00.000Z,2024-06-11T08:15:00.000Z,2024-06-05T08:15:00.000Z,2024-08-30T08:15:00.000Z,1570000,TL,1570000,1,false,5887,Örnek Emlak 138,Property,sample/profile_05637.jpg,6949,https://example.com/sample-logo/05637.png,Selin Güneş,0.0,False,false,76929.0,,İkinci El,False,,Yok,Klima,101313.0,0.0,,Uygun,
SAMPLE-005639,57393,10005638,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,35,İzmir,1637,İlçe_1637,Bölge_223,"203,382,331",146738,Mahalle_146738,SATILIK DÜKKAN & MAĞAZA,,6+1,426.0,9. Kat,101210.0,0,0,6,3.0,"41.0679,41.5478",https://example.com/sample-listing/005639,https://example.com/sample-location/05638,https://example.com/sample-location/05638,https://example.com/sample-image/005639.jpg,https://example.com/sample-image/005639.jpg,29,Yatırıma uygun işyeri.,2025-03-25T17:00:00.000Z,2025-05-10T17:00:00.000Z,2025-04-04T17:00:00.000Z,2025-09-25T17:00:00.000Z,31910000,TL,31910000,1,true,6067,Örnek Emlak 139,Gayrimenkul,sample/profile_05638.jpg,5966,https://example.com/sample-logo/05638.png,Berk Tekin,0.0,False,false,168466.0,101605.0,Proje,False,,Yok,Kombi,101311.0,0.0,,Değerlendiriliyor,
SAMPLE-005640,80081,10005639,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,34,İstanbul,1721,İlçe_1721,Bölge_1046,"735,816,833",149687,Mahalle_149687,SATILIK BÜRO,15.0,Stüdyo,60.0,7. Kat,101208.0,0,0,0,3.0,"36.8173,35.5236",https://example.com/sample-listing/005640,https://example.com/sample-location/05639,https://example.com/sample-location/05639,https://example.com/sample-image/005640.jpg,https://example.com/sample-image/005640.jpg,15,Detaylı bilgi için iletişime geçebilirsiniz.,2024-10-03T14:00:00.000Z,2024-11-05T14:00:00.000Z,2024-10-08T14:00:00.000Z,2024-12-28T14:00:00.000Z,7470000,TL,7470000,1,false,2186,Örnek Emlak 140,Yatırım,sample/profile_05639.jpg,3278,https://example.com/sample-logo/05639.png,Derya Doğan,0.0,False,false,5110.0,101603.0,İkinci El,False,,Diğer,,101311.0,0.0,,Uygun,
SAMPLE-005641,21889,10005640,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,42,Konya,1450,İlçe_1450,Bölge_622,"514,501,502",24738,Mahalle_24738,SATILIK DÜKKAN & MAĞAZA,1.0,Stüdyo,24.0,Yüksek giriş,101201.0,0,0,0,10.0,"40.6435,32.3113",https://example.com/sample-listing/005641,https://example.com/sample-location/05640,https://example.com/sample-location/05640,https://example.com/sample-image/005641.jpg,https://example.com/sample-image/005641.jpg,7,Merkezi konumda satılık ticari gayrimenkul.,2024-10-26T01:30:00.000Z,2024-12-23T01:30:00.000Z,2024-11-05T01:30:00.000Z,2025-04-09T01:30:00.000Z,500000,TL,500000,1,true,4225,Örnek Emlak 141,Property,sample/profile_05640.jpg,4678,,Ahmet Yılmaz,0.0,False,false,9913.0,101606.0,İkinci El,False,,Diğer,Soba,,0.0,,Uygun,
SAMPLE-005642,40239,10005641,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,45,Manisa,1544,İlçe_1544,Bölge_1026,"203,325,851",159307,Mahalle_159307,SATILIK DÜKKAN & MAĞAZA,10.0,Stüdyo,117.0,Yüksek giriş,101201.0,0,0,0,,"41.0811,36.4494",https://example.com/sample-listing/005642,https://example.com/sample-location/05641,https://example.com/sample-location/05641,https://example.com/sample-image/005642.jpg,https://example.com/sample-image/005642.jpg,3,Detaylı bilgi için iletişime geçebilirsiniz.,2025-10-05T18:12:00.000Z,2025-11-13T18:12:00.000Z,2025-10-07T18:12:00.000Z,2026-01-28T18:12:00.000Z,2570000,TL,2570000,1,true,6120,Örnek Emlak 142,Danışmanlığı,sample/profile_05641.jpg,6130,,Mehmet Kaya,0.0,False,false,89864.0,101603.0,İkinci El,False,,Diğer,Merkezi,101307.0,0.0,,Uygun,
SAMPLE-005643,32215,10005642,Emlakçıdan,İşyeri,İşyeri Satılık,Depo & Antrepo,1000020000,1000010000,46,Kahramanmaraş,2103,İlçe_2103,Bölge_1159,"943,808,374",11917,Mahalle_11917,SATILIK DEPO & ANTREPO,1.0,2+0,334.0,5. Kat,101206.0,0,0,2,,"36.7224,35.1631",https://example.com/sample-listing/005643,https://example.com/sample-location/05642,https://example.com/sample-location/05642,https://example.com/sample-image/005643.jpg,https://example.com/sample-image/005643.jpg,28,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-02-02T11:04:00.000Z,2025-02-10T11:04:00.000Z,2025-02-11T11:04:00.000Z,2025-06-02T11:04:00.000Z,7840000,TL,7840000,1,false,4516,Örnek Emlak 143,Gayrimenkul,sample/profile_05642.jpg,4595,https://example.com/sample-logo/05642.png,Ayşe Demir,0.0,False,false,90726.0,101605.0,,False,,,Merkezi,101306.0,0.0,,Uygun,
SAMPLE-005644,91018,10005643,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,81,Düzce,1228,İlçe_1228,Bölge_990,"607,310,275",55953,Mahalle_55953,SATILIK BÜRO,25.0,Stüdyo,118.0,6. Kat,101207.0,0,0,0,10.0,"36.9462,26.3231",https://example.com/sample-listing/005644,https://example.com/sample-location/05643,https://example.com/sample-location/05643,https://example.com/sample-image/005644.jpg,https://example.com/sample-image/005644.jpg,28,Yatırıma uygun işyeri.,2025-06-05T14:23:00.000Z,2025-08-02T14:23:00.000Z,2025-06-12T14:23:00.000Z,2025-10-02T14:23:00.000Z,2320000,TL,2320000,1,true,3192,Örnek Emlak 144,Emlak,,3186,https://example.com/sample-logo/05643.png,Fatma Şahin,0.0,False,false,64238.0,,,False,,Merkezi,Klima,101300.0,0.0,,Uygun,
SAMPLE-005645,117925,10005644,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,6,Ankara,1308,İlçe_1308,Bölge_618,"904,308,455",139652,Mahalle_139652,SATILIK DÜKKAN & MAĞAZA,20.0,2+1,77.0,1. Kat,101202.0,0,0,2,6.0,"37.8414,38.6541",https://example.com/sample-listing/005645,https://example.com/sample-location/05644,https://example.com/sample-location/05644,https://example.com/sample-image/005645.jpg,https://example.com/sample-image/005645.jpg,13,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-02-07T18:11:00.000Z,2025-02-27T18:11:00.000Z,2025-02-16T18:11:00.000Z,2025-08-03T18:11:00.000Z,1530000,TL,1530000,1,false,6085,Örnek Emlak 145,Danışmanlığı,,2642,https://example.com/sample-logo/05644.png,Zeynep Çelik,0.0,False,false,34028.0,101603.0,İkinci El,False,,Elektrik,Klima,101306.0,0.0,,Uygun,
SAMPLE-005646,87354,10005645,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,54,Sakarya,1145,İlçe_1145,Bölge_299,"752,394,822",29948,Mahalle_29948,SATILIK OFIS,0.0,3+1,35.0,5. Kat,101206.0,0,0,3,8.0,"37.7016,37.9926",https://example.com/sample-listing/005646,https://example.com/sample-location/05645,https://example.com/sample-location/05645,https://example.com/sample-image/005646.jpg,https://example.com/sample-image/005646.jpg,25,Merkezi konumda satılık ticari gayrimenkul.,2025-03-18T22:57:00.000Z,2025-05-01T22:57:00.000Z,2025-03-23T22:57:00.000Z,2025-06-02T22:57:00.000Z,580000,TL,580000,1,false,7340,Örnek Emlak 146,Danışmanlığı,sample/profile_05645.jpg,3960,https://example.com/sample-logo/05645.png,Emre Arslan,0.0,False,true,29600.0,101607.0,,False,,,,101313.0,0.0,,Bilinmiyor,
SAMPLE-005647,62510,10005646,Emlakçıdan,İşyeri,İşyeri Satılık,Cafe & Bar,1000020000,1000010000,35,İzmir,1591,İlçe_1591,Bölge_258,"710,394,851",130558,Mahalle_130558,SATILIK CAFE & BAR,15.0,1+1,78.0,5. Kat,101206.0,0,0,1,3.0,"37.2559,42.0375",https://example.com/sample-listing/005647,https://example.com/sample-location/05646,https://example.com/sample-location/05646,https://example.com/sample-image/005647.jpg,https://example.com/sample-image/005647.jpg,6,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-08-26T04:48:00.000Z,2025-09-09T04:48:00.000Z,2025-09-05T04:48:00.000Z,2026-01-02T04:48:00.000Z,4970000,TL,4970000,1,false,7143,Örnek Emlak 147,Property,sample/profile_05646.jpg,3020,https://example.com/sample-logo/05646.png,Burak Aydın,0.0,False,false,81324.0,101602.0,,False,,Diğer,Yerden Isıtma,101315.0,0.0,,Uygun,
SAMPLE-005648,144147,10005647,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,55,Samsun,1100,İlçe_1100,Bölge_482,"103,196,289",25629,Mahalle_25629,SATILIK OFIS,,2+0,51.0,5. Kat,,0,0,2,,"41.5641,38.0832",https://example.com/sample-listing/005648,https://example.com/sample-location/05647,https://example.com/sample-location/05647,https://example.com/sample-image/005648.jpg,https://example.com/sample-image/005648.jpg,4,Detaylar için ilan sahibi ile iletişime geçiniz.,2024-02-21T07:42:00.000Z,2024-04-14T07:42:00.000Z,2024-03-01T07:42:00.000Z,2024-07-10T07:42:00.000Z,1970000,TL,1970000,1,false,2293,Örnek Emlak 148,Gayrimenkul,sample/profile_05647.jpg,2319,https://example.com/sample-logo/05647.png,Elif Öztürk,0.0,False,false,140881.0,101606.0,Sıfır,False,,Doğalgaz,,101307.0,0.0,,Bilinmiyor,
SAMPLE-005649,140656,10005648,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,81,Düzce,1936,İlçe_1936,Bölge_642,"615,817,737",93554,Mahalle_93554,SATILIK BÜRO,,4+1,144.0,,101201.0,0,1,4,6.0,"37.2366,44.7484",https://example.com/sample-listing/005649,https://example.com/sample-location/05648,https://example.com/sample-location/05648,https://example.com/sample-image/005649.jpg,https://example.com/sample-image/005649.jpg,20,Merkezi konumda satılık ticari gayrimenkul.,2024-06-11T15:13:00.000Z,2024-07-03T15:13:00.000Z,2024-06-19T15:13:00.000Z,2024-08-19T15:13:00.000Z,3170000,TL,3170000,1,true,5124,Örnek Emlak 149,Danışmanlığı,sample/profile_05648.jpg,4328,https://example.com/sample-logo/05648.png,Mert Koç,0.0,False,false,160787.0,,,False,,,Klima,101312.0,0.0,,Uygun,
SAMPLE-005650,134049,10005649,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,71,Kırıkkale,1933,İlçe_1933,Bölge_557,"588,856,412",10125,Mahalle_10125,SATILIK DÜKKAN & MAĞAZA,0.0,2+0,154.0,6. Kat,101207.0,0,0,2,,"40.274,44.4708",https://example.com/sample-listing/005650,https://example.com/sample-location/05649,https://example.com/sample-location/05649,https://example.com/sample-image/005650.jpg,https://example.com/sample-image/005650.jpg,5,Ulaşımı kolay ve merkezi konumda.,2024-12-16T15:07:00.000Z,2024-12-30T15:07:00.000Z,2024-12-21T15:07:00.000Z,2025-04-25T15:07:00.000Z,5670000,TL,5670000,1,true,6099,Örnek Emlak 150,Yatırım,sample/profile_05649.jpg,4627,https://example.com/sample-logo/05649.png,Ece Kurt,0.0,False,false,165787.0,101605.0,İkinci El,False,,Merkezi,Klima,101314.0,0.0,TL,Uygun,
SAMPLE-005651,100981,10005650,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,54,Sakarya,1558,İlçe_1558,Bölge_430,"973,804,344",72394,Mahalle_72394,SATILIK DÜKKAN & MAĞAZA,,Stüdyo,59.0,9. Kat,,0,0,0,4.0,"40.519,34.2433",https://example.com/sample-listing/005651,https://example.com/sample-location/05650,https://example.com/sample-location/05650,https://example.com/sample-image/005651.jpg,https://example.com/sample-image/005651.jpg,2,Ulaşımı kolay ve merkezi konumda.,2024-05-24T11:24:00.000Z,2024-06-15T11:24:00.000Z,2024-06-03T11:24:00.000Z,2024-11-01T11:24:00.000Z,1850000,TL,1850000,1,true,7314,Örnek Emlak 151,Yatırım,sample/profile_05650.jpg,4711,https://example.com/sample-logo/05650.png,Can Polat,0.0,False,false,125241.0,101604.0,İkinci El,False,,Doğalgaz,Kombi,,0.0,,Uygun,
SAMPLE-005652,4342,10005651,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,46,Kahramanmaraş,1897,İlçe_1897,Bölge_630,"274,422,797",98185,Mahalle_98185,SATILIK DÜKKAN & MAĞAZA,20.0,1+0,94.0,8. Kat,101209.0,0,0,1,8.0,"41.365,31.1902",https://example.com/sample-listing/005652,https://example.com/sample-location/05651,https://example.com/sample-location/05651,https://example.com/sample-image/005652.jpg,https://example.com/sample-image/005652.jpg,5,Merkezi konumda satılık ticari gayrimenkul.,2025-05-10T05:04:00.000Z,2025-07-06T05:04:00.000Z,2025-05-14T05:04:00.000Z,2025-09-16T05:04:00.000Z,3860000,TL,3860000,1,true,6336,Örnek Emlak 152,Danışmanlığı,sample/profile_05651.jpg,3458,https://example.com/sample-logo/05651.png,Deniz Aksoy,0.0,False,false,128930.0,101605.0,,False,,,Yerden Isıtma,101304.0,0.0,,Uygun,
SAMPLE-005653,79102,10005652,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,20,Denizli,2003,İlçe_2003,Bölge_110,"171,270,291",75887,Mahalle_75887,SATILIK OFIS,1.0,1+1,355.0,6. Kat,,0,0,1,,"39.2299,39.2654",https://example.com/sample-listing/005653,https://example.com/sample-location/05652,https://example.com/sample-location/05652,https://example.com/sample-image/005653.jpg,https://example.com/sample-image/005653.jpg,8,Yatırıma uygun işyeri.,2024-06-07T07:00:00.000Z,2024-07-30T07:00:00.000Z,2024-06-10T07:00:00.000Z,2024-11-22T07:00:00.000Z,22360000,TL,22360000,1,false,5890,Örnek Emlak 153,Gayrimenkul,,2660,https://example.com/sample-logo/05652.png,Selin Güneş,0.0,False,false,128966.0,101603.0,İkinci El,False,,,,101306.0,0.0,,Bilinmiyor,
SAMPLE-005654,105048,10005653,Emlakçıdan,İşyeri,İşyeri Satılık,Fabrika,1000020000,1000010000,80,Osmaniye,1357,İlçe_1357,Bölge_630,"440,566,245",141521,Mahalle_141521,SATILIK FABRIKA,,Stüdyo,87.0,3. Kat,101204.0,0,0,0,4.0,"36.9343,34.8527",https://example.com/sample-listing/005654,https://example.com/sample-location/05653,https://example.com/sample-location/05653,https://example.com/sample-image/005654.jpg,https://example.com/sample-image/005654.jpg,9,Merkezi konumda satılık ticari gayrimenkul.,2024-01-28T17:49:00.000Z,2024-03-09T17:49:00.000Z,2024-01-29T17:49:00.000Z,2024-05-19T17:49:00.000Z,1760000,TL,1760000,1,false,2184,Örnek Emlak 154,Yatırım,sample/profile_05653.jpg,6339,https://example.com/sample-logo/05653.png,Berk Tekin,0.0,False,false,177261.0,101602.0,Proje,False,,,Klima,,0.0,,Uygun,
SAMPLE-005655,128129,10005654,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,42,Konya,1854,İlçe_1854,Bölge_859,"113,782,585",17172,Mahalle_17172,SATILIK DÜKKAN & MAĞAZA,20.0,2+0,86.0,5. Kat,101206.0,0,0,2,4.0,"36.7045,28.2686",https://example.com/sample-listing/005655,https://example.com/sample-location/05654,https://example.com/sample-location/05654,https://example.com/sample-image/005655.jpg,https://example.com/sample-image/005655.jpg,16,Detaylar için ilan sahibi ile iletişime geçiniz.,2024-12-15T14:42:00.000Z,2025-01-01T14:42:00.000Z,2024-12-19T14:42:00.000Z,2025-05-29T14:42:00.000Z,2080000,TL,2080000,1,false,4202,Örnek Emlak 155,Yatırım,,2095,,Derya Doğan,0.0,False,false,132047.0,101608.0,,False,,,Yerden Isıtma,101311.0,0.0,,Uygun,
SAMPLE-005656,78564,10005655,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,7,Antalya,1113,İlçe_1113,Bölge_775,"538,442,121",78604,Mahalle_78604,SATILIK DÜKKAN & MAĞAZA,25.0,6+1,138.0,5. Kat,101206.0,0,1,6,,"39.3628,27.2428",https://example.com/sample-listing/005656,https://example.com/sample-location/05655,https://example.com/sample-location/05655,https://example.com/sample-image/005656.jpg,https://example.com/sample-image/005656.jpg,11,Yatırıma uygun işyeri.,2025-06-02T18:22:00.000Z,2025-07-25T18:22:00.000Z,2025-06-12T18:22:00.000Z,2025-09-12T18:22:00.000Z,4760000,TL,4760000,1,false,5513,Örnek Emlak 156,Emlak,sample/profile_05655.jpg,6375,https://example.com/sample-logo/05655.png,Ahmet Yılmaz,0.0,False,false,148533.0,101606.0,Yapım Aşamasında,False,,,,101315.0,0.0,,Uygun,
SAMPLE-005657,120043,10005656,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,20,Denizli,1529,İlçe_1529,Bölge_1122,"281,370,178",23469,Mahalle_23469,SATILIK DÜKKAN & MAĞAZA,,2+1,42.0,8. Kat,101209.0,0,0,2,5.0,"40.0461,37.3033",https://example.com/sample-listing/005657,https://example.com/sample-location/05656,https://example.com/sample-location/05656,https://example.com/sample-image/005657.jpg,https://example.com/sample-image/005657.jpg,11,Ulaşımı kolay ve merkezi konumda.,2025-08-24T03:23:00.000Z,2025-09-05T03:23:00.000Z,2025-08-27T03:23:00.000Z,2025-12-04T03:23:00.000Z,2490000,TL,2490000,1,false,3059,Örnek Emlak 157,Danışmanlığı,,4941,https://example.com/sample-logo/05656.png,Mehmet Kaya,0.0,False,false,150606.0,101606.0,İkinci El,False,,Elektrik,,101312.0,0.0,,Uygun,
SAMPLE-005658,18169,10005657,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,7,Antalya,1900,İlçe_1900,Bölge_313,"274,795,878",115960,Mahalle_115960,SATILIK DÜKKAN & MAĞAZA,25.0,1+0,245.0,2. Kat,101203.0,0,0,1,10.0,"41.5847,33.645",https://example.com/sample-listing/005658,https://example.com/sample-location/05657,https://example.com/sample-location/05657,https://example.com/sample-image/005658.jpg,https://example.com/sample-image/005658.jpg,4,Merkezi konumda satılık ticari gayrimenkul.,2024-08-27T04:45:00.000Z,2024-09-18T04:45:00.000Z,2024-08-30T04:45:00.000Z,2025-01-25T04:45:00.000Z,12080000,TL,12080000,1,true,2266,Örnek Emlak 158,Yatırım,sample/profile_05657.jpg,6856,https://example.com/sample-logo/05657.png,Ayşe Demir,0.0,False,false,57639.0,101608.0,,False,,Merkezi,Klima,101314.0,0.0,,Uygun Değil,
SAMPLE-005659,145655,10005658,Emlakçıdan,İşyeri,İşyeri Satılık,Cafe & Bar,1000020000,1000010000,1,Adana,1974,İlçe_1974,Bölge_227,"973,109,708",147935,Mahalle_147935,SATILIK CAFE & BAR,1.0,1+0,88.0,,101204.0,0,0,1,8.0,"39.8906,37.4465",https://example.com/sample-listing/005659,https://example.com/sample-location/05658,https://example.com/sample-location/05658,https://example.com/sample-image/005659.jpg,https://example.com/sample-image/005659.jpg,20,Yatırıma uygun işyeri.,2024-11-08T05:21:00.000Z,2024-12-19T05:21:00.000Z,2024-11-15T05:21:00.000Z,2025-04-03T05:21:00.000Z,2940000,TL,2940000,1,true,2559,Örnek Emlak 159,Property,sample/profile_05658.jpg,4495,https://example.com/sample-logo/05658.png,Fatma Şahin,0.0,False,false,168534.0,,,False,,Doğalgaz,Klima,101304.0,0.0,,Uygun,
SAMPLE-005660,13233,10005659,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,38,Kayseri,1897,İlçe_1897,Bölge_309,"460,585,697",161913,Mahalle_161913,SATILIK BÜRO,10.0,5+1,50.0,10. Kat,101211.0,0,0,5,,"39.3669,36.426",https://example.com/sample-listing/005660,https://example.com/sample-location/05659,https://example.com/sample-location/05659,https://example.com/sample-image/005660.jpg,https://example.com/sample-image/005660.jpg,12,Ulaşımı kolay ve merkezi konumda.,2025-02-01T12:01:00.000Z,2025-03-19T12:01:00.000Z,2025-02-10T12:01:00.000Z,2025-08-06T12:01:00.000Z,2010000,TL,2010000,1,true,2330,Örnek Emlak 160,Property,sample/profile_05659.jpg,4928,https://example.com/sample-logo/05659.png,Zeynep Çelik,0.0,False,false,107904.0,,İkinci El,False,,Diğer,,101312.0,0.0,,Uygun,
SAMPLE-005661,143089,10005660,Sahibinden,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,63,Şanlıurfa,2022,İlçe_2022,Bölge_178,"101,600,994",109096,Mahalle_109096,SATILIK DÜKKAN & MAĞAZA,1.0,4+1,180.0,4. Kat,,0,0,4,,"39.9368,26.6092",https://example.com/sample-listing/005661,https://example.com/sample-location/05660,https://example.com/sample-location/05660,https://example.com/sample-image/005661.jpg,https://example.com/sample-image/005661.jpg,24,Detaylı bilgi için iletişime geçebilirsiniz.,2024-01-08T18:34:00.000Z,2024-03-01T18:34:00.000Z,2024-01-15T18:34:00.000Z,2024-06-13T18:34:00.000Z,10280000,TL,10280000,1,false,5209,Örnek Emlak 161,Emlak,sample/profile_05660.jpg,4686,https://example.com/sample-logo/05660.png,Emre Arslan,0.0,False,false,40929.0,101605.0,,False,,Doğalgaz,,,0.0,,Uygun,
SAMPLE-005662,142259,10005661,Emlakçıdan,İşyeri,İşyeri Satılık,Depo & Antrepo,1000020000,1000010000,81,Düzce,1987,İlçe_1987,Bölge_689,"353,583,212",77914,Mahalle_77914,SATILIK DEPO & ANTREPO,20.0,1+1,83.0,4. Kat,101205.0,0,0,1,6.0,"37.5161,28.4921",https://example.com/sample-listing/005662,https://example.com/sample-location/05661,https://example.com/sample-location/05661,https://example.com/sample-image/005662.jpg,https://example.com/sample-image/005662.jpg,19,Detaylar için ilan sahibi ile iletişime geçiniz.,2024-01-01T10:58:00.000Z,2024-01-29T10:58:00.000Z,2024-01-10T10:58:00.000Z,2024-05-23T10:58:00.000Z,1280000,TL,1280000,1,false,7333,Örnek Emlak 162,Danışmanlığı,sample/profile_05661.jpg,4385,https://example.com/sample-logo/05661.png,Burak Aydın,0.0,False,false,43431.0,,,False,,Diğer,Klima,101313.0,0.0,,Uygun,
